Scenario,Object Type,Object Name,Data Source,Category,Data Item,Statistic Type,Average,Minimum,Maximum,Half Width,Standard Deviation
Midlevel Supplier,Source,ReliefBeneficiaryEntry1,OutputBuffer,Throughput,NumberEntered,Total,9745.3,9649,9908,66.8845601462699,93.5046641736241
Midlevel Supplier,Source,ReliefBeneficiaryEntry1,OutputBuffer,Throughput,NumberExited,Total,9745.3,9649,9908,66.8845601462699,93.5046641736241
Midlevel Supplier,Source,ReliefBeneficiaryEntry2,OutputBuffer,Throughput,NumberEntered,Total,9806.3,9611,9899,74.4217861943665,104.041711720722
Midlevel Supplier,Source,ReliefBeneficiaryEntry2,OutputBuffer,Throughput,NumberExited,Total,9806.3,9611,9899,74.4217861943665,104.041711720722
Midlevel Supplier,Source,Supplier,OutputBuffer,Content,NumberInStation,Average,7.27785719540356,6.49340740923417,7.8793759351868,0.31122100811818,0.435087197766226
Midlevel Supplier,Source,Supplier,OutputBuffer,Content,NumberInStation,Maximum,295,277,307,7.12918862143512,9.9666109251507
Midlevel Supplier,Source,Supplier,OutputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Midlevel Supplier,Source,Supplier,OutputBuffer,HoldingTime,TimeInStation,Average (Hours),0.303262831496187,0.270535158096728,0.328478413139627,0.0129737181617815,0.0181372675120789
Midlevel Supplier,Source,Supplier,OutputBuffer,HoldingTime,TimeInStation,Maximum (Hours),12.285950547249,11.5547876634669,12.8210761709122,0.304857274920785,0.42619069408568
Midlevel Supplier,Source,Supplier,OutputBuffer,HoldingTime,TimeInStation,Minimum (Hours),0,0,0,0,0
Midlevel Supplier,Source,Supplier,OutputBuffer,Throughput,NumberEntered,Total,11519.3,11514,11527,2.82221706464971,3.94546152771341
Midlevel Supplier,Source,Supplier,OutputBuffer,Throughput,NumberExited,Total,11519.3,11514,11527,2.82221706464971,3.94546152771341
Midlevel Supplier,TimePath,TimePath1,[Travelers],Content,NumberAccumulated,Average,0.515661999434321,0.513328437725176,0.518641552655495,0.00112936071592929,0.00157884710975021
Midlevel Supplier,TimePath,TimePath1,[Travelers],Content,NumberAccumulated,Maximum,1,1,1,0,0
Midlevel Supplier,TimePath,TimePath1,[Travelers],Content,NumberAccumulated,Minimum,0,0,0,0,0
Midlevel Supplier,TimePath,TimePath1,[Travelers],Content,NumberOnLink,Average,0.566009602382557,0.565768218822321,0.566353973510807,0.000162435746727425,0.000227085293142752
Midlevel Supplier,TimePath,TimePath1,[Travelers],Content,NumberOnLink,Maximum,1,1,1,0,0
Midlevel Supplier,TimePath,TimePath1,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Midlevel Supplier,TimePath,TimePath1,[Travelers],FlowTime,TimeOnLink,Average (Hours),71.4451616884185,71.2919107988345,71.5929540972847,0.066803618353488,0.0933915074879086
Midlevel Supplier,TimePath,TimePath1,[Travelers],FlowTime,TimeOnLink,Maximum (Hours),202.03595676,201.675310595624,202.464483743292,0.204712561921957,0.286188311813281
Midlevel Supplier,TimePath,TimePath1,[Travelers],FlowTime,TimeOnLink,Minimum (Hours),5.93162975182546,5.4559118418793,6.31374122409522,0.183186369781127,0.256094679401503
Midlevel Supplier,TimePath,TimePath1,[Travelers],Throughput,NumberEntered,Total,4,4,4,0,0
Midlevel Supplier,TimePath,TimePath1,[Travelers],Throughput,NumberExited,Total,3,3,3,0,0
Midlevel Supplier,TimePath,TimePath2,[Travelers],Content,NumberOnLink,Average,0.112307627839257,0.0799113089500813,0.144438822077798,0.0141716665905133,0.0198120002946661
Midlevel Supplier,TimePath,TimePath2,[Travelers],Content,NumberOnLink,Maximum,1,1,1,0,0
Midlevel Supplier,TimePath,TimePath2,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Midlevel Supplier,TimePath,TimePath2,[Travelers],FlowTime,TimeOnLink,Average (Hours),6.08856727764935,5.78657548402306,6.3929047160065,0.140780071522605,0.196810643312485
Midlevel Supplier,TimePath,TimePath2,[Travelers],FlowTime,TimeOnLink,Maximum (Hours),6.93522308148344,6.57688397658262,7.43389909120759,0.19919780238924,0.278478673939049
Midlevel Supplier,TimePath,TimePath2,[Travelers],FlowTime,TimeOnLink,Minimum (Hours),5.39143241625296,5.19200495607413,5.87553012453066,0.180647339670773,0.252545113443737
Midlevel Supplier,TimePath,TimePath2,[Travelers],Throughput,NumberEntered,Total,9.1,6,12,1.2818,1.79195734076208
Midlevel Supplier,TimePath,TimePath2,[Travelers],Throughput,NumberExited,Total,8.7,6,11,1.21812427937382,1.70293863659264
Midlevel Supplier,TimePath,TimePath3,[Travelers],Content,NumberOnLink,Average,0.340489320234582,0.333715277777695,0.343691102358271,0.00258270603358482,0.00361062493049839
Midlevel Supplier,TimePath,TimePath3,[Travelers],Content,NumberOnLink,Maximum,5.6,5,6,0.369383053211703,0.516397779494322
Midlevel Supplier,TimePath,TimePath3,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Midlevel Supplier,TimePath,TimePath3,[Travelers],FlowTime,TimeOnLink,Average (Hours),0.0166666666666624,0.0166666666666622,0.0166666666666625,1.01373207437139E-16,1.41719818398798E-16
Midlevel Supplier,TimePath,TimePath3,[Travelers],FlowTime,TimeOnLink,Maximum (Hours),0.0166666666666799,0.0166666666666799,0.0166666666666799,0,0
Midlevel Supplier,TimePath,TimePath3,[Travelers],FlowTime,TimeOnLink,Minimum (Hours),0.0166666666666515,0.0166666666666515,0.0166666666666515,0,0
Midlevel Supplier,TimePath,TimePath3,[Travelers],Throughput,NumberEntered,Total,9806.3,9611,9899,74.4217861943665,104.041711720722
Midlevel Supplier,TimePath,TimePath3,[Travelers],Throughput,NumberExited,Total,9805.9,9611,9898,74.3708923386025,103.970562073011
Midlevel Supplier,TimePath,TimePath4,[Travelers],Content,NumberOnLink,Average,0.338370458401559,0.334989154282588,0.344027777777692,0.00232799594431966,0.00325454003876421
Midlevel Supplier,TimePath,TimePath4,[Travelers],Content,NumberOnLink,Maximum,5,5,5,0,0
Midlevel Supplier,TimePath,TimePath4,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Midlevel Supplier,TimePath,TimePath4,[Travelers],FlowTime,TimeOnLink,Average (Hours),0.0166666666666624,0.0166666666666622,0.0166666666666626,7.86095793861075E-17,1.09896249676357E-16
Midlevel Supplier,TimePath,TimePath4,[Travelers],FlowTime,TimeOnLink,Maximum (Hours),0.0166666666666799,0.0166666666666799,0.0166666666666799,0,0
Midlevel Supplier,TimePath,TimePath4,[Travelers],FlowTime,TimeOnLink,Minimum (Hours),0.0166666666666515,0.0166666666666515,0.0166666666666515,0,0
Midlevel Supplier,TimePath,TimePath4,[Travelers],Throughput,NumberEntered,Total,9745.3,9649,9908,66.8845601462699,93.5046641736241
Midlevel Supplier,TimePath,TimePath4,[Travelers],Throughput,NumberExited,Total,9745,9647,9908,67.1034583788347,93.8106840634074
Midlevel Supplier,TimePath,TimePath5,[Travelers],Content,NumberOnLink,Average,0.129717517086003,0.100938355452334,0.161752458760811,0.015269046392503,0.0213461380632568
Midlevel Supplier,TimePath,TimePath5,[Travelers],Content,NumberOnLink,Maximum,1,1,1,0,0
Midlevel Supplier,TimePath,TimePath5,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Midlevel Supplier,TimePath,TimePath5,[Travelers],FlowTime,TimeOnLink,Average (Hours),6.08078934267053,5.85041359257276,6.44471715255995,0.139268288274186,0.194697169221639
Midlevel Supplier,TimePath,TimePath5,[Travelers],FlowTime,TimeOnLink,Maximum (Hours),7.03676002719993,6.66118403064252,7.48524987940147,0.165577122046445,0.231476938144317
Midlevel Supplier,TimePath,TimePath5,[Travelers],FlowTime,TimeOnLink,Minimum (Hours),5.04700804316875,4.08088144342429,5.49623461849905,0.271237187032869,0.379189786543304
Midlevel Supplier,TimePath,TimePath5,[Travelers],Throughput,NumberEntered,Total,10.6,8,13,1.12848386785102,1.57762127549323
Midlevel Supplier,TimePath,TimePath5,[Travelers],Throughput,NumberExited,Total,10,8,12,1.06631702602931,1.49071198499986
Midlevel Supplier,Vehicle,SupplierVehicle,[Population],Capacity,ScheduledUtilization,Percent,100,100,100,0,0
Midlevel Supplier,Vehicle,SupplierVehicle,[Population],Capacity,UnitsAllocated,Total,3,3,3,0,0
Midlevel Supplier,Vehicle,SupplierVehicle,[Population],Capacity,UnitsScheduled,Average,1,1,1,0,0
Midlevel Supplier,Vehicle,SupplierVehicle,[Population],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Midlevel Supplier,Vehicle,SupplierVehicle,[Population],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Midlevel Supplier,Vehicle,SupplierVehicle,[Population],Capacity,UnitsUtilized,Average,1,1,1,0,0
Midlevel Supplier,Vehicle,SupplierVehicle,[Population],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Midlevel Supplier,Vehicle,SupplierVehicle,[Population],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Midlevel Supplier,Vehicle,SupplierVehicle[1],[Object],Travel,DistanceTraveled,Total (Meters),1799.56,1799.56,1799.56,1.3334883176779E-12,1.86421764681182E-12
Midlevel Supplier,Vehicle,SupplierVehicle[1],[Resource],Capacity,ScheduledUtilization,Percent,100,100,100,0,0
Midlevel Supplier,Vehicle,SupplierVehicle[1],[Resource],Capacity,UnitsAllocated,Total,3,3,3,0,0
Midlevel Supplier,Vehicle,SupplierVehicle[1],[Resource],Capacity,UnitsScheduled,Average,1,1,1,0,0
Midlevel Supplier,Vehicle,SupplierVehicle[1],[Resource],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Midlevel Supplier,Vehicle,SupplierVehicle[1],[Resource],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Midlevel Supplier,Vehicle,SupplierVehicle[1],[Resource],Capacity,UnitsUtilized,Average,1,1,1,0,0
Midlevel Supplier,Vehicle,SupplierVehicle[1],[Resource],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Midlevel Supplier,Vehicle,SupplierVehicle[1],[Resource],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Midlevel Supplier,Vehicle,SupplierVehicle[1],[Resource],ResourceState,TimeTransporting,Average (Hours),480,480,480,0,0
Midlevel Supplier,Vehicle,SupplierVehicle[1],[Resource],ResourceState,TimeTransporting,Occurrences,1,1,1,0,0
Midlevel Supplier,Vehicle,SupplierVehicle[1],[Resource],ResourceState,TimeTransporting,Percent,100,100,100,0,0
Midlevel Supplier,Vehicle,SupplierVehicle[1],[Resource],ResourceState,TimeTransporting,Total (Hours),480,480,480,0,0
Midlevel Supplier,Vehicle,SupplierVehicle[1],RideStation,Content,NumberInStation,Average,2390.91077781972,2384.83874894142,2396.31785804775,2.67834991817873,3.74433515135738
Midlevel Supplier,Vehicle,SupplierVehicle[1],RideStation,Content,NumberInStation,Maximum,5000,5000,5000,0,0
Midlevel Supplier,Vehicle,SupplierVehicle[1],RideStation,Content,NumberInStation,Minimum,0,0,0,0,0
Midlevel Supplier,Vehicle,SupplierVehicle[1],RideStation,HoldingTime,TimeInStation,Average (Hours),110.126443585817,109.840605422796,110.37606130165,0.128818549029323,0.180088426087857
Midlevel Supplier,Vehicle,SupplierVehicle[1],RideStation,HoldingTime,TimeInStation,Maximum (Hours),214.65435869555,214.227497928393,215.055519957467,0.197242597972726,0.275745296729763
Midlevel Supplier,Vehicle,SupplierVehicle[1],RideStation,HoldingTime,TimeInStation,Minimum (Hours),5.93162975182546,5.4559118418793,6.31374122409522,0.183186369781127,0.256094679401503
Midlevel Supplier,Vehicle,SupplierVehicle[1],RideStation,Throughput,NumberEntered,Total,11519.3,11514,11527,2.82221706464971,3.94546152771341
Midlevel Supplier,Vehicle,SupplierVehicle[1],RideStation,Throughput,NumberExited,Total,10000,10000,10000,0,0
Midlevel Supplier,Vehicle,WarehouseVehicle,[Population],Capacity,ScheduledUtilization,Percent,23.6346819021753,22.9415758828014,24.3116496008221,0.32210912699653,0.450308795949366
Midlevel Supplier,Vehicle,WarehouseVehicle,[Population],Capacity,UnitsAllocated,Total,10,10,10,0,0
Midlevel Supplier,Vehicle,WarehouseVehicle,[Population],Capacity,UnitsScheduled,Average,1,1,1,0,0
Midlevel Supplier,Vehicle,WarehouseVehicle,[Population],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Midlevel Supplier,Vehicle,WarehouseVehicle,[Population],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Midlevel Supplier,Vehicle,WarehouseVehicle,[Population],Capacity,UnitsUtilized,Average,0.236346819021753,0.229415758828014,0.243116496008221,0.0032210912699653,0.00450308795949366
Midlevel Supplier,Vehicle,WarehouseVehicle,[Population],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Midlevel Supplier,Vehicle,WarehouseVehicle,[Population],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Midlevel Supplier,Vehicle,WarehouseVehicle[1],[Object],Travel,DistanceTraveled,Total (Meters),7510.54621062213,7332.89476897231,7700.7189728031,82.8707027090712,115.853303209262
Midlevel Supplier,Vehicle,WarehouseVehicle[1],[Resource],Capacity,ScheduledUtilization,Percent,23.6346819021753,22.9415758828014,24.3116496008221,0.32210912699653,0.450308795949366
Midlevel Supplier,Vehicle,WarehouseVehicle[1],[Resource],Capacity,UnitsAllocated,Total,10,10,10,0,0
Midlevel Supplier,Vehicle,WarehouseVehicle[1],[Resource],Capacity,UnitsScheduled,Average,1,1,1,0,0
Midlevel Supplier,Vehicle,WarehouseVehicle[1],[Resource],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Midlevel Supplier,Vehicle,WarehouseVehicle[1],[Resource],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Midlevel Supplier,Vehicle,WarehouseVehicle[1],[Resource],Capacity,UnitsUtilized,Average,0.236346819021753,0.229415758828014,0.243116496008221,0.0032210912699653,0.00450308795949366
Midlevel Supplier,Vehicle,WarehouseVehicle[1],[Resource],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Midlevel Supplier,Vehicle,WarehouseVehicle[1],[Resource],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Midlevel Supplier,Vehicle,WarehouseVehicle[1],[Resource],ResourceState,TimeFailed,Average (Hours),0.964097909885693,0.815273943305556,1.05276949960293,0.0518593747948897,0.072499444024836
Midlevel Supplier,Vehicle,WarehouseVehicle[1],[Resource],ResourceState,TimeFailed,Occurrences,4.7,2,7,1.35090205418454,1.88856206322871
Midlevel Supplier,Vehicle,WarehouseVehicle[1],[Resource],ResourceState,TimeFailed,Percent,0.948875797109833,0.339697476377315,1.43699886241621,0.273223414040009,0.381966533357054
Midlevel Supplier,Vehicle,WarehouseVehicle[1],[Resource],ResourceState,TimeFailed,Total (Hours),4.5546038261272,1.63054788661111,6.8975945395978,1.31147238739204,1.83343936011386
Midlevel Supplier,Vehicle,WarehouseVehicle[1],[Resource],ResourceState,TimeIdle,Average (Hours),53.6468709540234,36.1264153477768,73.6499775751884,9.28179389934353,12.9759546835461
Midlevel Supplier,Vehicle,WarehouseVehicle[1],[Resource],ResourceState,TimeIdle,Occurrences,7.1,5,10,1.18979193138969,1.66332999331662
Midlevel Supplier,Vehicle,WarehouseVehicle[1],[Resource],ResourceState,TimeIdle,Percent,75.4164423007148,74.459942508504,76.7187266408213,0.485178250049202,0.678279549659673
Midlevel Supplier,Vehicle,WarehouseVehicle[1],[Resource],ResourceState,TimeIdle,Total (Hours),361.998923043431,357.407724040819,368.249887875942,2.32885560023617,3.25574183836642
Midlevel Supplier,Vehicle,WarehouseVehicle[1],[Resource],ResourceState,TimeTransporting,Average (Hours),52.8895181295788,37.7757293515255,57.8702849660781,5.52851730107146,7.72887124448836
Midlevel Supplier,Vehicle,WarehouseVehicle[1],[Resource],ResourceState,TimeTransporting,Occurrences,2.2,2,3,0.3016,0.421637021355784
Midlevel Supplier,Vehicle,WarehouseVehicle[1],[Resource],ResourceState,TimeTransporting,Percent,23.6346819021753,22.9415758828014,24.3116496008221,0.32210912699653,0.450308795949366
Midlevel Supplier,Vehicle,WarehouseVehicle[1],[Resource],ResourceState,TimeTransporting,Total (Hours),113.446473130442,110.119564237447,116.695918083946,1.54612380958334,2.16148222055695
Midlevel Supplier,Vehicle,WarehouseVehicle[1],RideStation,Content,NumberInStation,Average,131.292973196621,124.531740210649,140.102780114414,3.46166195770089,4.83940595751205
Midlevel Supplier,Vehicle,WarehouseVehicle[1],RideStation,Content,NumberInStation,Maximum,1000,1000,1000,0,0
Midlevel Supplier,Vehicle,WarehouseVehicle[1],RideStation,Content,NumberInStation,Minimum,0,0,0,0,0
Midlevel Supplier,Vehicle,WarehouseVehicle[1],RideStation,HoldingTime,TimeInStation,Average (Hours),6.34016210371913,5.97752353011061,6.81038465513596,0.197206851870858,0.275695323653116
Midlevel Supplier,Vehicle,WarehouseVehicle[1],RideStation,HoldingTime,TimeInStation,Maximum (Hours),9.70424433609544,8.82592620244208,10.5052727541963,0.416709728585717,0.582560506402052
Midlevel Supplier,Vehicle,WarehouseVehicle[1],RideStation,HoldingTime,TimeInStation,Minimum (Hours),5.05450176203835,4.08088144342429,5.33195461282412,0.258639634939914,0.361578399471528
Midlevel Supplier,Vehicle,WarehouseVehicle[1],RideStation,Throughput,NumberEntered,Total,10000,10000,10000,0,0
Midlevel Supplier,Vehicle,WarehouseVehicle[1],RideStation,Throughput,NumberExited,Total,9700,9000,10000,345.52620739967,483.045891539648
Midlevel Supplier,Workstation,Warehouse,[Resource],Capacity,ScheduledUtilization,Percent,6.95170417359022,6.92159692580255,6.97674591058242,0.012418328517628,0.0173608323819305
Midlevel Supplier,Workstation,Warehouse,[Resource],Capacity,UnitsAllocated,Total,10000,10000,10000,0,0
Midlevel Supplier,Workstation,Warehouse,[Resource],Capacity,UnitsScheduled,Average,1,1,1,0,0
Midlevel Supplier,Workstation,Warehouse,[Resource],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Midlevel Supplier,Workstation,Warehouse,[Resource],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Midlevel Supplier,Workstation,Warehouse,[Resource],Capacity,UnitsUtilized,Average,0.0695170417359022,0.0692159692580255,0.0697674591058242,0.00012418328517628,0.000173608323819306
Midlevel Supplier,Workstation,Warehouse,[Resource],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Midlevel Supplier,Workstation,Warehouse,[Resource],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Midlevel Supplier,Workstation,Warehouse,[Resource],ResourceState,TimeProcessing,Average (Hours),16.6840900166165,16.6118326219261,16.7441901853978,0.029803988442307,0.041665997716633
Midlevel Supplier,Workstation,Warehouse,[Resource],ResourceState,TimeProcessing,Occurrences,2,2,2,0,0
Midlevel Supplier,Workstation,Warehouse,[Resource],ResourceState,TimeProcessing,Percent,6.95170417359022,6.92159692580255,6.97674591058242,0.012418328517628,0.0173608323819305
Midlevel Supplier,Workstation,Warehouse,[Resource],ResourceState,TimeProcessing,Total (Hours),33.3681800332331,33.2236652438523,33.4883803707956,0.0596079768846139,0.0833319954332661
Midlevel Supplier,Workstation,Warehouse,[Resource],ResourceState,TimeStarved,Average (Hours),148.877273322256,148.837206543068,148.925444918716,0.01986932562821,0.0277773318110961
Midlevel Supplier,Workstation,Warehouse,[Resource],ResourceState,TimeStarved,Occurrences,3,3,3,0,0
Midlevel Supplier,Workstation,Warehouse,[Resource],ResourceState,TimeStarved,Percent,93.0482958264098,93.0232540894176,93.0784030741975,0.0124183285176273,0.0173608323819296
Midlevel Supplier,Workstation,Warehouse,[Resource],ResourceState,TimeStarved,Total (Hours),446.631819966767,446.511619629204,446.776334756148,0.0596079768846194,0.0833319954332736
Midlevel Supplier,Workstation,Warehouse,InputBuffer,Content,NumberInStation,Average,173.849849376262,173.244200765893,174.553535156815,0.286756411772623,0.400885674119633
Midlevel Supplier,Workstation,Warehouse,InputBuffer,Content,NumberInStation,Maximum,4999,4999,4999,0,0
Midlevel Supplier,Workstation,Warehouse,InputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Midlevel Supplier,Workstation,Warehouse,InputBuffer,HoldingTime,TimeInStation,Average (Hours),8.34479277006058,8.31572163676284,8.37856968752708,0.0137643077650919,0.0192425123577508
Midlevel Supplier,Workstation,Warehouse,InputBuffer,HoldingTime,TimeInStation,Maximum (Hours),16.7085874804654,16.6318534702909,16.7708833141474,0.0331771732406215,0.0463817125403862
Midlevel Supplier,Workstation,Warehouse,InputBuffer,HoldingTime,TimeInStation,Minimum (Hours),0,0,0,0,0
Midlevel Supplier,Workstation,Warehouse,InputBuffer,Throughput,NumberEntered,Total,10000,10000,10000,0,0
Midlevel Supplier,Workstation,Warehouse,InputBuffer,Throughput,NumberExited,Total,10000,10000,10000,0,0
Midlevel Supplier,Workstation,Warehouse,OutputBuffer,Content,NumberInStation,Average,387.259568371657,367.875846677997,409.65636425096,9.54561934246441,13.3447828466606
Midlevel Supplier,Workstation,Warehouse,OutputBuffer,Content,NumberInStation,Maximum,3629.2,3367,3954,136.042914294571,190.188094030912
Midlevel Supplier,Workstation,Warehouse,OutputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Midlevel Supplier,Workstation,Warehouse,OutputBuffer,HoldingTime,TimeInStation,Average (Hours),18.5884592818395,17.6580406405439,19.663505484046,0.458189728438281,0.640549576639696
Midlevel Supplier,Workstation,Warehouse,OutputBuffer,HoldingTime,TimeInStation,Maximum (Hours),38.5053450242324,37.2176947083705,40.7945557253913,0.867175774212535,1.21231236880262
Midlevel Supplier,Workstation,Warehouse,OutputBuffer,HoldingTime,TimeInStation,Minimum (Hours),0,0,0,0,0
Midlevel Supplier,Workstation,Warehouse,OutputBuffer,Throughput,NumberEntered,Total,10000,10000,10000,0,0
Midlevel Supplier,Workstation,Warehouse,OutputBuffer,Throughput,NumberExited,Total,10000,10000,10000,0,0
Midlevel Supplier,Workstation,Warehouse,Processing,Content,NumberInStation,Average,0.0695170417359022,0.0692159692580255,0.0697674591058242,0.00012418328517628,0.000173608323819306
Midlevel Supplier,Workstation,Warehouse,Processing,Content,NumberInStation,Maximum,1,1,1,0,0
Midlevel Supplier,Workstation,Warehouse,Processing,Content,NumberInStation,Minimum,0,0,0,0,0
Midlevel Supplier,Workstation,Warehouse,Processing,HoldingTime,TimeInStation,Average (Hours),0.00333681800332331,0.00332236652438523,0.00334883803707956,5.96079768846142E-06,8.33319954332664E-06
Midlevel Supplier,Workstation,Warehouse,Processing,HoldingTime,TimeInStation,Maximum (Hours),0.00498017832978235,0.004954924918394,0.00499196306063254,7.60268472838463E-06,1.0628558830183E-05
Midlevel Supplier,Workstation,Warehouse,Processing,HoldingTime,TimeInStation,Minimum (Hours),0.00168131735275665,0.00167133218678828,0.00170018469617617,6.15925390507531E-06,8.61064147980748E-06
Midlevel Supplier,Workstation,Warehouse,Processing,Throughput,NumberEntered,Total,10000,10000,10000,0,0
Midlevel Supplier,Workstation,Warehouse,Processing,Throughput,NumberExited,Total,10000,10000,10000,0,0
Partner Supplier,Combiner,DistributionSite1,[Resource],Capacity,ScheduledUtilization,Percent,34.1617409781667,33.4391624030209,35.106343843183,0.351602469674174,0.491540510659005
Partner Supplier,Combiner,DistributionSite1,[Resource],Capacity,UnitsAllocated,Total,9790,9653,9980,71.3652137557227,99.7686212081623
Partner Supplier,Combiner,DistributionSite1,[Resource],Capacity,UnitsScheduled,Average,1,1,1,0,0
Partner Supplier,Combiner,DistributionSite1,[Resource],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Partner Supplier,Combiner,DistributionSite1,[Resource],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Partner Supplier,Combiner,DistributionSite1,[Resource],Capacity,UnitsUtilized,Average,0.341617409781667,0.334391624030209,0.35106343843183,0.00351602469674173,0.00491540510659004
Partner Supplier,Combiner,DistributionSite1,[Resource],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Partner Supplier,Combiner,DistributionSite1,[Resource],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Partner Supplier,Combiner,DistributionSite1,[Resource],ResourceState,TimeProcessing,Average (Hours),0.0429286819930386,0.0358577128076572,0.0540656657139343,0.00394012302191872,0.00550829487644947
Partner Supplier,Combiner,DistributionSite1,[Resource],ResourceState,TimeProcessing,Occurrences,3873.3,3050,4559,337.98684775411,472.50586122173
Partner Supplier,Combiner,DistributionSite1,[Resource],ResourceState,TimeProcessing,Percent,34.1617409781667,33.4391624030209,35.106343843183,0.351602469674174,0.491540510659005
Partner Supplier,Combiner,DistributionSite1,[Resource],ResourceState,TimeProcessing,Total (Hours),163.9763566952,160.5079795345,168.510450447279,1.68769185443603,2.35939445116322
Partner Supplier,Combiner,DistributionSite1,[Resource],ResourceState,TimeStarved,Average (Hours),0.0827212188986457,0.0694285341763305,0.103277521983776,0.00748355000958415,0.0104620084058624
Partner Supplier,Combiner,DistributionSite1,[Resource],ResourceState,TimeStarved,Occurrences,3873.7,3051,4559,337.795879375045,472.238887287638
Partner Supplier,Combiner,DistributionSite1,[Resource],ResourceState,TimeStarved,Percent,65.8382590218333,64.893656156817,66.5608375969791,0.351602469674174,0.491540510659005
Partner Supplier,Combiner,DistributionSite1,[Resource],ResourceState,TimeStarved,Total (Hours),316.0236433048,311.489549552721,319.4920204655,1.68769185443604,2.35939445116323
Partner Supplier,Combiner,DistributionSite1,MemberInputBuffer,Content,NumberInStation,Average,819.909756170611,420.140414818832,1259.44306075708,212.032093531838,296.421022375979
Partner Supplier,Combiner,DistributionSite1,MemberInputBuffer,Content,NumberInStation,Maximum,3063.2,1484,4217,720.686657961808,1007.52047677013
Partner Supplier,Combiner,DistributionSite1,MemberInputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Partner Supplier,Combiner,DistributionSite1,MemberInputBuffer,HoldingTime,TimeInStation,Average (Hours),29.6084846952029,19.0260059654081,41.3224857064061,5.17743952877991,7.23806426115535
Partner Supplier,Combiner,DistributionSite1,MemberInputBuffer,HoldingTime,TimeInStation,Maximum (Hours),100.040816283657,60.1071403148563,130.602750461963,14.791603861846,20.678673054985
Partner Supplier,Combiner,DistributionSite1,MemberInputBuffer,HoldingTime,TimeInStation,Minimum (Hours),0,0,0,0,0
Partner Supplier,Combiner,DistributionSite1,MemberInputBuffer,Throughput,NumberEntered,Total,12200,11000,14000,738.766106423407,1032.79555898864
Partner Supplier,Combiner,DistributionSite1,MemberInputBuffer,Throughput,NumberExited,Total,9790.5,9653,9981,71.2992622304046,99.6764209273632
Partner Supplier,Combiner,DistributionSite1,OutputBuffer,Throughput,NumberEntered,Total,9789.4,9652,9979,71.4266870395092,99.8545609040135
Partner Supplier,Combiner,DistributionSite1,OutputBuffer,Throughput,NumberExited,Total,9789.4,9652,9979,71.4266870395092,99.8545609040135
Partner Supplier,Combiner,DistributionSite1,ParentInputBuffer,Content,NumberInStation,Average,105.776903977865,68.6854530485031,149.33590974724,20.7859205437386,29.0587321757292
Partner Supplier,Combiner,DistributionSite1,ParentInputBuffer,Content,NumberInStation,Maximum,864.3,661,1222,116.232004196607,162.492427173973
Partner Supplier,Combiner,DistributionSite1,ParentInputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Partner Supplier,Combiner,DistributionSite1,ParentInputBuffer,HoldingTime,TimeInStation,Average (Hours),5.18339767337754,3.40835104425907,7.30472196868185,1.00742739035814,1.4083842311102
Partner Supplier,Combiner,DistributionSite1,ParentInputBuffer,HoldingTime,TimeInStation,Maximum (Hours),35.7540164868863,27.1742423022585,49.8290903421704,4.64295726734843,6.49085766739715
Partner Supplier,Combiner,DistributionSite1,ParentInputBuffer,HoldingTime,TimeInStation,Minimum (Hours),0,0,0,0,0
